1017110,Kullveien,,59.1357355,11.3825626
1017115,Åsveien,,59.132572,11.3840908
1017120,Halden Bil,,59.1304609,11.383105
1017125,Kollen,,59.1804343,11.3926756
1017130,Østerbokrysset,,59.2053477,11.4366537
1017131,Østerbo kun hvis passasjerer,,59.2200199,11.4718217
1017135,Holene bru,,59.2397951,11.4465994
1017275,Turisten,,59.1250091,11.4519854
1017280,Brekke sluser,,59.1353842,11.5256457
1017285,Hauglund,,59.1427855,11.5927444
1017835,Isebakkeveien 45-44,,59.1178887,11.3041999
1017840,Fangebakken,,59.1167299,11.3021653
1017845,Unnebergstranda,,59.1139123,11.3034962
1017850,Isebakke,,59.1143827,11.3083671
1017860,Hellekleiva,,59.1133865,11.2783218
1017865,Sponvikakrysset,,59.1088528,11.2735318
1017870,Svinesund N,,59.1010162,11.2675293
1017875,Sponvikveien 41,,59.1074935,11.246875
1017880,Svalerødkrysset,,59.1054904,11.239583
1017885,Skogløkka,,59.0986151,11.2319228
1017890,Bybakken,,59.0969026,11.2312003
1017895,Sponvika,,59.0926743,11.2299829
1040105,Storgata,,59.4345548,10.656332
1040110,Moss stasjon,,59.4323265,10.6571046
1040115,Glassverket,,59.4337468,10.6492046
1040120,Gimle,,59.4333952,10.6428932
1040125,Helgerødgata Rimi,,59.4333889,10.6340949
1040130,Bergersborg,,59.4356221,10.6235526
1040135,Ila,,59.4366371,10.6213795
1040140,Refsneskrona,,59.4387594,10.6204407
1040143,Refsnes Gods,,59.4420772,10.6201585
1040145,Kalven,,59.4412654,10.6204371
1040150,Refsnes,,59.444619,10.6179872
1040170,Snarveien,,59.4361792,10.6177429
1040175,Eikelia,,59.436414,10.6147389
1040180,Solefallsveien,,59.4358305,10.6118018
1040185,Tronvikalléen,,59.4354581,10.607041
1040190,Tronvik,,59.4351844,10.6037308
1040210,Reierhagen,,59.4349786,10.6269071
1040215,Th. Kittelsens gate,,59.4329904,10.6271643
1040220,Hermods gate,,59.4315333,10.6287692
1040225,Ole Vigs gate,,59.4305568,10.6321601
1040230,Jeløy kurbad,,59.4287407,10.6330246
1040235,Syrinveien,,59.4286467,10.6383792
1040240,Vårlistranda,,59.4265863,10.6379447
1040245,Horsens gate,,59.423999,10.6351229
1040250,Framnes Karlstadveien,,59.4227697,10.6314327
1040251,Jeløy folkehøyskole,,59.4267927,10.6315029
1040255,Strandpromenaden,,59.4216357,10.6330525
1040270,Bråtengata,,59.429279,10.6395204
1040275,Fiske,,59.4306031,10.6442211
1040280,Båthavna,,59.4303566,10.6466773
1040281,Jeløy Kiwi,,59.4310624,10.6491093
1040285,Kanalparken,,59.4334198,10.6516218
1040295,Gimleveien 15,,59.4361307,10.6424968
1040300,Moss Verft,,59.4395608,10.6425749
1040305,Samvirkelaget,,59.44149,10.6441498
1040310,Brattbakken,,59.4439275,10.6460142
1040315,Nesveien 62,,59.4456868,10.6475283
1040320,Krossern,,59.4462684,10.6505551
1040330,Nesveien 44,,59.4436274,10.6455939
1040338,Nesveien-Gimleveien,,59.4394745,10.6422886
1040340,Rambergveien,,59.4411705,10.6402722
1040345,Per Sivles vei,,59.4416959,10.6370527
1040350,Anna Hagmanns gate,,59.4408386,10.6316326
1040355,Orkerød,,59.4391369,10.6305278
1040360,Minneveien,,59.438665,10.6280364
1040365,Åslia,,59.4394994,10.6252197
1040370,Jedderveien,,59.4429446,10.6255261
1040375,Refsnesåsen,,59.4474616,10.6219858
1040379,Sjøhagen syd,,59.482978,10.6967718
1040390,Ole O. Lians gate 19,,59.4365807,10.6316744
1040395,Hoppern,,59.4343655,10.6321319
1040405,Grimsrød,,59.4331348,10.6385962
1040415,Riishjørnet,,59.4336633,10.6508403
1040420,Kransen,,59.4326181,10.6610153
1040421,Kong Haakons plass,,59.4340922,10.6651605
1040430,Blinken,,59.4336921,10.6556551
1040445,Øvre torg,,59.4363144,10.6676854
1040450,Nesparken,,59.4351907,10.6705747
1040455,Tigerplassen,,59.4467126,10.6861003
1040460,Trolldalen,,59.4524842,10.6877813
1040461,Paviljongen,,59.4630144,10.6889063
1040465,Kambosenteret,,59.4640968,10.6885544
1040479,Kambo Kulpeveien,,59.4799894,10.6931261
1040480,Kambo,,59.4718386,10.6913767
1040481,Broen,,59.474968,10.6938633
1040482,Kambo stasjon,,59.4776129,10.6935368
1040484,Sjøhagen,,59.4887179,10.6918854
1040485,Stubbeløkkveien,,59.4720512,10.6957649
1040486,Wankels vei,,59.4843806,10.6918096
1040487,Sjøhagen terrasse,,59.4867545,10.6902155
1040490,Nøkkeland,,59.468297,10.69713
1040495,Steinerskolen Moss,,59.4650087,10.6958179
1040500,Innslaget,,59.4619884,10.6911492
1040501,Veverbakken,,59.4636322,10.6946019
1040505,Skredderveien,,59.4581514,10.690587
1040510,Skredderåsen,,59.4579367,10.6953755
1040525,Peer Gynts vei,,59.4525699,10.6887911
1040530,Mor Åses vei,,59.4499772,10.6927191
1040535,Sykehuset Moss,,59.4467868,10.6949408
1040540,Carl Sibberns vei,,59.4450472,10.6940248
1040545,Slalåmbakken 4,,59.4435633,10.6934744
1040550,Slalåmbakken,,59.4403272,10.6922898
1040555,Vålerveien 165,,59.4438918,10.6979177
1040560,Mosseporten senter,,59.4454675,10.7052105
1040561,Mosseporten,,59.4452856,10.7026263
1040565,Vålerveien 149,,59.4412535,10.694276
1040600,Kjeldsen,,59.436763,10.690084
1040605,Misjonshuset Krapfoss,,59.4340756,10.6846604
1040610,Krapfossbrua,,59.4322082,10.6811119
1040615,Vannsjøveien,,59.4322747,10.676637
1040620,Vogts gate 33,,59.4334216,10.6726561
1040625,Torggata,,59.4369022,10.6659686
1040626,Kongensgate,,59.4372652,10.6684904
1040627,Verket,,59.442211,10.6715558
1040628,Verket skole,,59.4446834,10.676969
1040629,Gamleveien,,59.4438641,10.6750236
1040630,Childrens International School,,59.4395748,10.6690979
1040650,Fleminghjørnet,,59.4336621,10.6700057
1040651,Høienhallgata,,59.4317142,10.6628751
1040652,Malakoff vg. skole,,59.4283367,10.6699372
1040653,Moss kirkegård,,59.4307324,10.6630914
1040655,Klostergata,,59.4316218,10.6701167
1040660,Ra Klostergata,,59.4290806,10.6707671
1040665,Melløs bo- og servicesenter,,59.4264677,10.6685935
1040670,Bjørn C. Dyreveien,,59.422945,10.6666223
1040675,Lekeparken,,59.4205154,10.6648638
1040715,Varnaveien Skoland,,59.4167823,10.6751308
1040725,Kallumtoppen,,59.4183436,10.663312
1040765,Melløsparken,,59.4254919,10.6704493
1040770,Melløs,,59.4232456,10.6733174
1040775,Høyden Ryggeveien,,59.4200513,10.6807559
1040795,Ørebukta,,59.4262482,10.6828964
1040800,Syrrist,,59.4291537,10.6804668
1040805,Nesveien 96,,59.4489248,10.6500142
1040810,Kjellandsvik,,59.4624795,10.6506396
1040820,Fuglevik Moss,,59.4686115,10.6458556
1040825,Dyreklinikken,,59.4751435,10.6456791
1040830,Jegersberg,,59.4781978,10.6434972
1040835,Nes camping,,59.4827461,10.6424999
1041000,Moss bussterminal,,59.4364581,10.6627552
1041600,Nore,,59.4477513,10.7159971
1041605,Vannummyra,,59.4520041,10.740787
1041610,Gashus,,59.4554673,10.7571792
1041615,Kolsrød,,59.4582386,10.7621577
1051255,Solli,,59.3267271,10.9563357
1051985,Ullerøykrysset,,59.2041061,11.137022
1051990,Hornes gård,,59.2043055,11.1440056
1051995,A. Åserød,,59.2060197,11.1490002
1052000,Rønningen,,59.2087086,11.1547924
1052005,Solberg syd,,59.2095169,11.1602214
1052010,Solbergkleiva,,59.2145457,11.1689667
1052015,Skjeberg folkehøyskole,,59.2156618,11.1806542
1052020,Skjeberg stasjon,,59.2111887,11.1902322
1052021,Skjeberg jernbaneovergang,,59.2130462,11.1887568
1052025,Sarpsborg bussterminal,,59.2830434,11.1071909
1052030,Sykehuset Sarpsborg,,59.2848352,11.1097069
1052035,Valaskjold bru øst,,59.2888524,11.1046002
1052040,Valaskjold bru vest,,59.2904653,11.1009597
1052045,Høyskolen- Landesenter,,59.291258,11.0980409
1052050,Valaskjold skole,,59.2913559,11.0919537
1052055,Tune kirke,,59.2922796,11.0825278
1052060,Tingvollheimen,,59.2938612,11.0757405
1052065,K. P. S.,,59.2979809,11.0748324
